Stanox;Latitude;Longitude;CRS Code;NLCDesc;Station Name;Tiploc Code
73778;51.47140464;-0.454312503;"LHR";"HEATHROW EXPRESS TERMINAL ONE";"Heathrow Terminals 1-3 Rail Station";"HTRWAPT"
73767;51.47005173;-0.490569529;"HWV";"HEATHROW TERMINAL 5";"Heathrow Terminal 5 Rail Station";"HTRWTM5"
32517;53.42557461;-2.179039844;"HTC";"HEATON CHAPEL";"Heaton Chapel Rail Station";"HTCP"
18449;53.73760093;-2.009059899;"HBD";"HEBDEN BRIDGE";"Hebden Bridge Rail Station";"HBDNBDG"
44203;52.97733905;-0.293937014;"HEC";"HECKINGTON";"Heckington Rail Station";"HCKNGTN"
86201;50.93230933;-1.294492064;"HDE";"HEDGE END";"Hedge End Rail Station";"HEDGEND"
65511;52.7101262;-2.001774435;"HNF";"HEDNESFORD";"Hednesford Rail Station";"HDNS"
15834;54.5969689;-1.581774731;"HEI";"HEIGHINGTON";"Heighington Rail Station";"HGHNGTN"
6109;56.00419956;-4.732738414;"HLC";"HELENSBURGH CENTRAL";"Helensburgh Central Rail Station";"HLNSBRC"
6108;56.0123546;-4.729784726;"HLU";"HELENSBURGH UPPER";"Helensburgh Upper Rail Station";"HLNSBRU"
9527;54.01087422;-2.227847871;"HLD";"HELLIFIELD";"Hellifield Rail Station";"HELIFLD"
1016;58.11742321;-3.658692813;"HMS";"HELMSDALE";"Helmsdale Rail Station";"HELMSDL"
38384;53.27521498;-2.771206123;"HSB";"HELSBY";"Helsby Rail Station";"HELSBY"
71011;51.7423381;-0.490752049;"HML";"HEMEL HEMPSTEAD";"Hemel Hempstead Rail Station";"HEMLHMP"
63252;51.58006936;-0.238648558;"HEN";"HENDON";"Hendon Rail Station";"HDON"
78359;51.64740999;-3.224136998;"HNG";"HENGOED";"Hengoed Rail Station";"HENGOED"
66445;52.29150026;-1.783981905;"HNL";"HENLEY-IN-ARDEN";"Henley-in-Arden Rail Station";"HENLYIA"
74029;51.53418111;-0.900192586;"HOT";"HENLEY-ON-THAMES";"Henley-on-Thames Rail Station";"HNLYOT"
18005;53.69856257;-1.114522137;"HEL";"HENSALL";"Hensall Rail Station";"HENSALL"
76357;52.06116938;-2.708211682;"HFD";"HEREFORD";"Hereford Rail Station";"HEREFRD"
89483;51.36459551;1.117755557;"HNB";"HERNE BAY";"Herne Bay Rail Station";"HRNEBAY"
87249;51.45330374;-0.102263289;"HNH";"HERNE HILL";"Herne Hill Rail Station";"HERNEH"
86003;51.3768091;-0.389937499;"HER";"HERSHAM";"Hersham Rail Station";"HERSHAM"
51702;51.79903917;-0.072912813;"HFE";"HERTFORD EAST";"Hertford East Rail Station";"HERTFDE"
53241;51.79886098;-0.091759953;"HFN";"HERTFORD NORTH";"Hertford North Rail Station";"HFDN"
19195;53.71745477;-0.441827651;"HES";"HESSLE";"Hessle Rail Station";"HESSLE"
38033;53.32973128;-3.073702166;"HSW";"HESWALL";"Heswall Rail Station";"HESWALL"
87762;51.18140675;0.095095699;"HEV";"HEVER";"Hever Rail Station";"HEVER"
13156;54.95157403;-1.555779122;"HEW";"HEWORTH";"Heworth Rail Station";"HEWORTH"
13316;54.97346403;-2.094803493;"HEX";"HEXHAM";"Hexham Rail Station";"HEXHAM"
74609;51.91919718;-1.299252326;"HYD";"HEYFORD";"Heyford Rail Station";"HEYFORD"
89372;51.14940105;0.277359176;"HIB";"HIGH BROOMS";"High Brooms Rail Station";"HBROOMS"
73503;51.6295876;-0.745390259;"HWY";"HIGH WYCOMBE";"High Wycombe Rail Station";"HWYCOMB"
88755;51.42655727;0.466306499;"HGM";"HIGHAM";"Higham Rail Station";"HIGM"
52732;51.60834966;-0.000196097;"HIP";"HIGHAMS PARK";"Highams Park Rail Station";"HGHMSPK"
81915;51.2181504;-2.972162826;"HIG";"HIGHBRIDGE & BURNHAM";"Highbridge & Burnham-on-Sea Rail Station";"HGHBRDG"
52053;51.54608783;-0.103741027;"HII";"HIGHBURY & ISLINGTON";"Highbury & Islington Rail Station";"HIGHBYA"
54293;51.5461777;-0.103737289;"HHY";"HIGHBURY&ISLINGTON";"Highbury & Islington Rail Station";"HGHI"
36065;53.52512069;-3.057065425;"HTO";"HIGHTOWN";"Hightown Rail Station";"HITN"
89356;51.21448231;0.227617321;"HLB";"HILDENBOROUGH";"Hildenborough Rail Station";"HLDNBRO"
6303;55.92008502;-4.320258616;"HLF";"HILLFOOT";"Hillfoot Rail Station";"HLFT"
7152;55.85417588;-4.354995215;"HLE";"HILLINGTON EAST GLASGOW";"Hillington East Rail Station";"HLNGTNE"
7150;55.85601458;-4.371565366;"HLW";"HILLINGTON WEST GLASGOW";"Hillington West Rail Station";"HLNGTNW"
86332;50.82826459;-1.058782996;"HLS";"HILSEA PORTSMOUTH";"Hilsea Rail Station";"HILSEA"
87185;51.37499512;-0.340501423;"HYW";"HINCHLEY WOOD";"Hinchley Wood Rail Station";"HNCHLYW"
59318;52.53501444;-1.371912887;"HNK";"HINCKLEY";"Hinckley Rail Station";"HINCKLY"
35123;53.54225088;-2.575500949;"HIN";"HINDLEY";"Hindley Rail Station";"HINDLEY"
86913;50.75262807;-1.714119559;"HNA";"HINTON ADMIRAL";"Hinton Admiral Rail Station";"HINTONA"
53221;51.9532882;-0.26345626;"HIT";"HITCHIN";"Hitchin Rail Station";"HITCHIN"
88451;51.45202358;-0.000918303;"HGR";"HITHER GREEN";"Hither Green Rail Station";"HTHRGRN"
50318;51.60356001;0.659028691;"HOC";"HOCKLEY ESSEX";"Hockley Rail Station";"HOCKLEY"
89405;51.26517672;0.627878844;"HBN";"HOLLINGBOURNE";"Hollingbourne Rail Station";"HBRN"
42004;53.19894617;-2.351138409;"HCH";"HOLMES CHAPEL";"Holmes Chapel Rail Station";"HCHP"
87937;51.18119035;-0.320783441;"HLM";"HOLMWOOD";"Holmwood Rail Station";"HLMW"
86961;50.71139649;-2.077838947;"HOL";"HOLTON HEATH";"Holton Heath Rail Station";"HOLTONH"
40001;53.30769955;-4.631007931;"HHD";"HOLYHEAD";"Holyhead Rail Station";"HLYH"
7397;55.81289321;-3.973918155;"HLY";"HOLYTOWN";"Holytown Rail Station";"HOLYTWN"
52042;51.54701172;-0.042332468;"HMN";"HOMERTON";"Homerton Rail Station";"HOMRTON"
67356;52.10161097;-1.833732692;"HYB";"HONEYBOURNE";"Honeybourne Rail Station";"HONYBRN"
83461;50.79657023;-3.186728242;"HON";"HONITON";"Honiton Rail Station";"HONITON"
18489;53.60824202;-1.780966155;"HOY";"HONLEY";"Honley Rail Station";"HONLEY"
87628;51.44998713;-0.045479634;"HPA";"HONOR OAK PARK";"Honor Oak Park Rail Station";"HONROPK"
86049;51.27999634;-0.961618574;"HOK";"HOOK";"Hook Rail Station";"HOOK"
38302;53.29721313;-2.97700888;"HOO";"HOOTON";"Hooton Rail Station";"HOOTON"
41025;53.11737184;-3.036876043;"HPE";"HOPE (CLWYD)";"Hope (Flintshire) Rail Station";"HOPC"
34010;53.34612512;-1.729885256;"HOP";"HOPE (DERBYSHIRE)";"Hope (Derbyshire) Rail Station";"HOPD"
79098;52.3914279;-2.912057735;"HPT";"HOPTON HEATH";"Hopton Heath Rail Station";"HOPTONH"
87909;51.1687702;-0.161026022;"HOR";"HORLEY";"Horley Rail Station";"HORLEY"
16101;53.97988261;-1.526827747;"HBP";"HORNBEAM PARK";"Hornbeam Park Rail Station";"HRNBPK"
17105;53.8477195;-1.630232605;"HRS";"HORSFORTH";"Horsforth Rail Station";"HSFT"
87941;51.06605922;-0.319242941;"HRH";"HORSHAM SIGNAL CPB76";"Horsham Rail Station";"HORSHAM"
87070;51.2793431;-0.435385774;"HSY";"HORSLEY";"Horsley Rail Station";"HRSLEY"
9513;54.14939623;-2.302035915;"HIR";"HORTON IN RIBBLESDALE";"Horton-in-Ribblesdale Rail Station";"HTNRIBL"
30225;53.57812055;-2.539665889;"HWI";"HORWICH PARKWAY";"Horwich Parkway Rail Station";"HORWICH"
35024;53.59778246;-2.804420293;"HSC";"HOSCAR";"Hoscar Rail Station";"HOSCAR"
36703;53.37240571;-2.775066385;"HGN";"HOUGH GREEN";"Hough Green Rail Station";"HOUGHGR"
87141;51.46194419;-0.3622555;"HOU";"HOUNSLOW";"Hounslow Rail Station";"HOUNSLW"
88103;50.83520859;-0.170659567;"HOV";"HOVE";"Hove Rail Station";"HOVE"
48031;52.71559598;1.408019294;"HXM";"HOVETON & WROXHAM";"Hoveton & Wroxham Rail Station";"WROXHAM"
71034;51.71774549;-0.344647052;"HWW";"HOW WOOD <HERTFORDSHIRE>";"How Wood (Herts) Rail Station";"HOWWOOD"
19221;53.76472995;-0.860467771;"HOW";"HOWDEN";"Howden Rail Station";"HOWDEN"
7102;55.81055814;-4.563040481;"HOZ";"HOWWOOD";"Howwood (Renfrewshire) Rail Station";"HOWOOD"
52080;51.53151157;-0.075654844;"HOX";"HOXTON";"Hoxton Rail Station";"HOXTON"
1008;58.51360836;-3.452127521;"GGJ";"HOY L.C.";"Georgemas Junction Rail Station";"GRGMASJ"
38004;53.39022627;-3.178829415;"HYK";"HOYLAKE";"Hoylake Rail Station";"HOYLAKE"
44207;52.9753743;-0.110521803;"HBB";"HUBBERTS BRIDGE";"Hubberts Bridge Rail Station";"HBRTBDG"
55098;53.03830141;-1.195807841;"HKN";"HUCKNALL";"Hucknall Rail Station";"HUCKNAL"
18474;53.64851581;-1.784691514;"HUD";"HUDDERSFIELD";"Huddersfield Rail Station";"HDRSFLD"
19105;53.74416957;-0.345686077;"HUL";"HULL";"Hull Rail Station";"HULL"
33094;53.45224318;-2.327537471;"HUP";"HUMPHREY PARK";"Humphrey Park Rail Station";"HMPHRYP"
29059;53.77179012;-2.347561176;"HCT";"HUNCOAT";"Huncoat Rail Station";"HUNCOAT"
74815;51.41490706;-1.512271599;"HGD";"HUNGERFORD LOOP";"Hungerford Rail Station";"HUNGRFD"
19004;54.17394331;-0.314571764;"HUB";"HUNMANBY";"Hunmanby Rail Station";"HUNMNBY"
45201;52.32866155;-0.192047073;"HUN";"HUNTINGDON";"Huntingdon Rail Station";"HNTNGDN"
2021;57.44447167;-2.775741103;"HNT";"HUNTLY";"Huntly Rail Station";"HNTL"
87753;51.2444269;0.003965639;"HUR";"HURST GREEN";"Hurst Green Rail Station";"HRSTGRN"
19018;53.95587374;-0.433871415;"HUT";"HUTTON CRANSWICK";"Hutton Cranswick Rail Station";"HTNCRNS"
36605;53.40969812;-2.84298843;"HUY";"HUYTON";"Huyton Rail Station";"HUYTON"
32216;53.45189791;-2.085249327;"HYC";"HYDE CENTRAL";"Hyde Central Rail Station";"HYDEC"
32214;53.46481432;-2.085456676;"HYT";"HYDE NORTH";"Hyde North Rail Station";"HYDEN"
44068;53.19502495;-0.600195233;"HKM";"HYKEHAM";"Hykeham Rail Station";"HYKEHAM"
6354;55.87974722;-4.314653456;"HYN";"HYNDLAND";"Hyndland Rail Station";"HYNDLND"
50030;51.88564901;0.927557437;"HYH";"HYTHE(ESSEX)";"Hythe (Essex) Rail Station";"CLCHHYT"
7002;55.92943974;-4.827219754;"IBM";"IBM";"IBM (Greenock) Rail Station";"IBMM"
87933;51.11561659;-0.214744068;"IFI";"IFIELD";"Ifield Rail Station";"IFIELD"
50423;51.55911694;0.069706201;"IFD";"ILFORD";"Ilford Rail Station";"ILFORD"
56547;52.97960975;-1.294928246;"ILN";"ILKESTON";"Ilkeston Rail Station";"ILKES"
17055;53.92477718;-1.822030552;"ILK";"ILKLEY";"Ilkley Rail Station";"ILKLEY"
72245;51.47494819;-0.182798363;"IMW";"IMPERIAL WHARF";"Imperial Wharf Rail Station";"CSEAH"
35121;53.53892572;-2.611518641;"INC";"INCE";"Ince (Manchester) Rail Station";"INCE"
38379;53.27662137;-2.816522;"INE";"INCE & ELTON";"Ince & Elton Rail Station";"INEL"
50227;51.66704483;0.384273439;"INT";"INGATESTONE";"Ingatestone Rail Station";"INGTSTN"
2029;57.33748266;-2.617114617;"INS";"INSCH";"Insch Rail Station";"INSCH"
1053;57.68900142;-4.174839985;"IGD";"INVERGORDON C.E.";"Invergordon Rail Station";"IVRGRD"
3067;56.45646294;-3.057400457;"ING";"INVERGOWRIE";"Invergowrie Rail Station";"INVGWRE"
3331;56.03467079;-3.396184949;"INK";"INVERKEITHING";"Inverkeithing Rail Station";"IVRKTHG"
7004;55.90609751;-4.872565649;"INP";"INVERKIP";"Inverkip Rail Station";"INVERKP"
1035;57.92485071;-4.39947929;"INH";"INVERSHIN";"Invershin Rail Station";"INVRSHN"
2031;57.28625108;-2.373564482;"INR";"INVERURIE";"Inverurie Rail Station";"INVURIE"
49211;52.05060519;1.144456305;"IPS";"IPSWICH";"Ipswich Rail Station";"IPSWICH"
33097;53.43432441;-2.433228913;"IRL";"IRLAM";"Irlam Rail Station";"IRLAM"
8401;55.61087081;-4.675124714;"IRV";"IRVINE";"Irvine Rail Station";"IRVN"
87142;51.47476101;-0.336885064;"ISL";"ISLEWORTH";"Isleworth Rail Station";"ISLEWTH"
74558;51.82575818;-1.238163095;"ISP";"ISLIP";"Islip Rail Station";"ISLIP"
73810;51.50850275;-0.506706334;"IVR";"IVER";"Iver Rail Station";"IVER"
84067;50.39339525;-3.904228393;"IVY";"IVYBRIDGE";"Ivybridge Rail Station";"IVYBDGE"
15504;54.55204195;-1.208583454;"JCH";"JAMES COOK";"James Cook University Hospital Rail Station";"JAMCOK"
65210;52.48944774;-1.913207474;"JEQ";"JEWELLERY QUARTER";"Jewellery Quarter Rail Station";"BHAMJEW"
80111;51.75675796;-4.996362935;"JOH";"JOHNSTON (DYFED)";"Johnston (Pembrokeshire) Rail Station";"JHNSTND"
7105;55.83470251;-4.503620579;"JHN";"JOHNSTONE";"Johnstone Rail Station";"JOHNSTN"
6352;55.88269954;-4.324902744;"JOR";"JORDANHILL GLASGOW";"Jordanhill Rail Station";"JORDANH"
31567;53.54415353;-2.375117578;"KSL";"KEARSLEY";"Kearsley Rail Station";"KEARSLY"
89519;51.14938019;1.272092939;"KSN";"KEARSNEY";"Kearsney Rail Station";"KSNY"
17011;53.86797553;-1.90165245;"KEI";"KEIGHLEY";"Keighley Rail Station";"KEIGHLY"
2015;57.55088159;-2.954069076;"KEH";"KEITH";"Keith Rail Station";"KEITH"
50113;51.84071018;0.702413469;"KEL";"KELVEDON";"Kelvedon Rail Station";"KELVEDN"
6230;55.89354883;-4.309557568;"KVD";"KELVINDALE";"Kelvindale Rail Station";"DAWSHLM"
75018;51.67699751;-2.022809451;"KEM";"KEMBLE";"Kemble Rail Station";"KEMBLE"
62040;52.09222809;-0.503891793;"KMH";"KEMPSTON HARDWICK";"Kempston Hardwick Rail Station";"KMPSTNH"
87154;51.42098183;-0.409729934;"KMP";"KEMPTON PARK";"Kempton Park Rail Station";"KMPTNPK"
89400;51.297184;0.247455561;"KMS";"KEMSING";"Kemsing Rail Station";"KEMSING"
11007;54.33210365;-2.739648657;"KEN";"KENDAL";"Kendal Rail Station";"KENDAL"
87810;51.32477441;-0.100899115;"KLY";"KENLEY";"Kenley Rail Station";"KNLY"
46279;52.27727867;0.490492393;"KNE";"KENNETT";"Kennett Rail Station";"KENNETT"
7227;55.81330947;-4.325232004;"KNS";"KENNISHEAD GLASGOW";"Kennishead Rail Station";"KENISHD"
72272;51.53054033;-0.225063307;"KNL";"KENSAL GREEN";"Kensal Green Rail Station";"KENSLG"
72413;51.53455423;-0.219932578;"KNR";"KENSAL RISE";"Kensal Rise Rail Station";"KENR"
72241;51.49789825;-0.210340323;"KPA";"KENSINGTON OLYMPIA";"Kensington (Olympia) Rail Station";"KENOLYM"
88314;51.41221267;-0.045221199;"KTH";"KENT HOUSE";"Kent House Rail Station";"KENTHOS"
63551;51.55049566;-0.140339026;"KTN";"KENTISH TOWN LONDON";"Kentish Town Rail Station";"KNTSHTN"
72420;51.54654847;-0.146629699;"KTW";"KENTISH TOWN WEST";"Kentish Town West Rail Station";"KNTSHTW"
72008;51.58180172;-0.316958174;"KNT";"KENTON";"Kenton Rail Station";"KTON"
11341;54.17291056;-2.925228821;"KBK";"KENTS BANK";"Kents Bank Rail Station";"KTBK"
61009;52.39356806;-0.731546953;"KET";"KETTERING";"Kettering Rail Station";"KETR"
87147;51.48951172;-0.2870852;"KWB";"KEW BRIDGE";"Kew Bridge Rail Station";"KEWBDGE"
87136;51.47707175;-0.285031;"KWG";"KEW GARDENS";"Kew Gardens Rail Station";"KEWGRDN"
84201;50.38986438;-4.179628415;"KEY";"KEYHAM";"Keyham Rail Station";"KEYHAM"
81507;51.41797285;-2.495628718;"KYN";"KEYNSHAM";"Keynsham Rail Station";"KEYNSHM"
88417;51.46211999;0.027523501;"KDB";"KIDBROOKE";"Kidbrooke Rail Station";"KIDBROK"
65935;52.38449468;-2.238466385;"KID";"KIDDERMINSTER";"Kidderminster Rail Station";"KDRMNST"
43031;53.0865805;-2.244815739;"KDG";"KIDSGROVE";"Kidsgrove Rail Station";"KIDSGRV"
79019;51.73434782;-4.317009582;"KWL";"KIDWELLY";"Kidwelly Rail Station";"KIDWELY"
72313;51.53727778;-0.19221251;"KBN";"KILBURN HIGH ROAD";"Kilburn High Road Rail Station";"KLBRNHR"
15512;54.47776871;-1.068157828;"KLD";"KILDALE";"Kildale Rail Station";"KLDL"
1015;58.17079356;-3.869110559;"KIL";"KILDONAN";"Kildonan Rail Station";"KILDONN"
80215;51.73211469;-4.715186024;"KGT";"KILGETTY";"Kilgetty Rail Station";"KILGETY"
8712;55.61211526;-4.498664449;"KMK";"KILMARNOCK";"Kilmarnock Rail Station";"KILMRNK"
8704;55.63720482;-4.530470211;"KLM";"KILMAURS";"Kilmaurs Rail Station";"KLMAURS"
6205;55.92469356;-4.453396596;"KPT";"KILPATRICK";"Kilpatrick Rail Station";"KLPTRCK"
8105;55.65594704;-4.709997787;"KWN";"KILWINNING";"Kilwinning Rail Station";"KILWNNG"
1013;58.25829685;-3.941213115;"KBC";"KINBRACE";"Kinbrace Rail Station";"KINBRAC"
54311;51.53088366;-0.12290012;"KGX";"KING'S CROSS LONDON";"London Kings Cross Rail Station";"KNGX"
46220;52.75394452;0.40346248;"KLN";"KING'S LYNN";"Kings Lynn Rail Station";"KLYNN"
74465;51.90225644;-1.628773112;"KGM";"KINGHAM";"Kingham Rail Station";"KINGHAM"
3283;56.06933079;-3.174155342;"KGH";"KINGHORN";"Kinghorn Rail Station";"KGHN"
71022;51.70636018;-0.43840004;"KGL";"KINGS LANGLEY";"Kings Langley Rail Station";"KLGL"
66510;52.41430354;-1.932319087;"KNN";"KINGS NORTON";"Kings Norton Rail Station";"KNORTON"
83231;50.93606517;-3.905431535;"KGN";"KINGS NYMPTON";"Kings Nympton Rail Station";"KNYMPTN"
7235;55.81953737;-4.246502738;"KGP";"KINGS PARK GLASGOW";"Kings Park Rail Station";"KGPK"
69429;52.0213599;-1.28091375;"KGS";"KINGS SUTTON";"Kings Sutton Rail Station";"KINSSTN"
4118;55.91880716;-3.264964968;"KGE";"KINGSKNOWE";"Kingsknowe Rail Station";"KNGW"
87161;51.41274923;-0.301143881;"KNG";"KINGSTON SURREY";"Kingston Rail Station";"KGSTON"
87709;51.29472171;-0.211222081;"KND";"KINGSWOOD AND BURGH HEATH";"Kingswood Rail Station";"KGWD"
1147;57.07776639;-4.052188802;"KIN";"KINGUSSIE";"Kingussie Rail Station";"KGUSSIE"
74805;51.40251869;-1.445972825;"KIT";"KINTBURY SIGNAL UW57";"Kintbury Rail Station";"KNTBRY"
50016;51.84140828;1.215023828;"KBX";"KIRBY CROSS";"Kirby Cross Rail Station";"KIRBYX"
23026;53.56389678;-1.074065329;"KKS";"KIRK SANDALL JN";"Kirk Sandall Rail Station";"KKSNDAL"
36050;53.48620488;-2.902827998;"KIR";"KIRKBY (MERSEYSIDE)";"Kirkby Rail Station";"KKBY"
56243;53.1001157;-1.25305413;"KKB";"KIRKBY IN ASHFIELD";"Kirkby in Ashfield Rail Station";"KRKYCEN"
9436;54.45486483;-2.368601103;"KSW";"KIRKBY STEPHEN WEST";"Kirkby Stephen Rail Station";"KSTP"
11223;54.23271617;-3.187375862;"KBF";"KIRKBY-IN-FURNESS";"Kirkby-in-Furness Rail Station";"KRKBYIF"
3272;56.11205061;-3.167029812;"KDY";"KIRKCALDY";"Kirkcaldy Rail Station";"KCLD"
8841;55.38830461;-3.998490809;"KRK";"KIRKCONNEL";"Kirkconnel Rail Station";"KRKC"
36057;53.44091365;-2.981116175;"KKD";"KIRKDALE";"Kirkdale Rail Station";"KRKDALE"
30044;53.78692859;-2.882937482;"KKM";"KIRKHAM & WESHAM";"Kirkham & Wesham Rail Station";"KIRKHAM"
7551;55.81390796;-4.167090916;"KKH";"KIRKHILL";"Kirkhill Rail Station";"KRKH"
4112;55.88868496;-3.432507467;"KKN";"KIRKNEWTON";"Kirknewton Rail Station";"KRKNWTN"
17140;53.82373393;-1.622482339;"KLF";"KIRKSTALL FORGE";"Kirkstall Forge Rail Station";"KRKSLFR"
1024;57.97144744;-3.987217783;"GOL";"KIRKTON L.C.";"Golspie Rail Station";"GOLSPIE"
7298;55.85418267;-4.048386694;"KWD";"KIRKWOOD";"Kirkwood Rail Station";"KRKWOOD"
26004;53.48486013;-0.593915953;"KTL";"KIRTON LINDSEY";"Kirton Lindsey Rail Station";"KRTNLND"
26609;53.34097649;-1.267179827;"KIV";"KIVETON BRIDGE";"Kiveton Bridge Rail Station";"KVTNBDG"
26591;53.33673382;-1.239844593;"KVP";"KIVETON PARK";"Kiveton Park Rail Station";"KVTNPK"
16113;54.0090376;-1.470421819;"KNA";"KNARESBOROUGH";"Knaresborough Rail Station";"KNRSBGH"
53228;51.86686037;-0.187264736;"KBW";"KNEBWORTH";"Knebworth Rail Station";"KNEBWTH"
79087;52.34508364;-3.042194579;"KNI";"KNIGHTON";"Knighton Rail Station";"KNIGHTN"
89341;51.34578842;0.130874175;"KCK";"KNOCKHOLT";"Knockholt Rail Station";"KNCKHLT"
18022;53.70655388;-1.2591813;"KNO";"KNOTTINGLEY";"Knottingley Rail Station";"KNTNGLY"
79096;52.35987284;-3.096877718;"KNU";"KNUCKLAS";"Knucklas Rail Station";"KNUCKLS"
37221;53.30180505;-2.371789096;"KNF";"KNUTSFORD";"Knutsford Rail Station";"KNUTSFD"
65630;52.4778313;-1.900200287;"BHM";"L H S";"Birmingham New Street Rail Station";"BHAMNWS"
3221;56.27377235;-3.122275962;"LDY";"LADYBANK";"Ladybank Rail Station";"LADYBNK"
88309;51.45624251;-0.019014898;"LAD";"LADYWELL";"Ladywell Rail Station";"LDYW"
51301;51.56752454;0.424319444;"LAI";"LAINDON";"Laindon Rail Station";"LAINDON"
1031;58.00181084;-4.399891468;"LRG";"LAIRG L.C.";"Lairg Rail Station";"LAIRG"
86293;50.6464633;-1.166338433;"LKE";"LAKE (I.O.W.)";"Lake (Isle of Wight) Rail Station";"LAKEIOW"
46266;52.44741702;0.535221759;"LAK";"LAKENHEATH";"Lakenheath Rail Station";"LAKNHTH"
80205;51.66719529;-4.873290811;"LAM";"LAMPHEY";"Lamphey Rail Station";"LAMPHEY"
7957;55.67360478;-3.773279728;"LNK";"LANARK";"Lanark Rail Station";"LANARK"
11720;54.0487387;-2.807453827;"LAN";"LANCASTER";"Lancaster Rail Station";"LANCSTR"
87994;50.82707433;-0.323082733;"LAC";"LANCING";"Lancing Rail Station";"LNCG"
65513;52.65655478;-2.020721237;"LAW";"LANDYWOOD";"Landywood Rail Station";"LNDYW"
7130;55.92451171;-4.585256731;"LGB";"LANGBANK";"Langbank Rail Station";"LGBK"
29145;53.80484442;-2.448658056;"LHO";"LANGHO";"Langho Rail Station";"LGHO"
73816;51.5080623;-0.541737392;"LNY";"LANGLEY BERKS";"Langley (Berks) Rail Station";"LANGLEY"
65901;52.49388479;-2.004957921;"LGG";"LANGLEY GREEN";"Langley Green Rail Station";"LGRN"
56524;53.01807763;-1.331241471;"LGM";"LANGLEY MILL";"Langley Mill Rail Station";"LGML"
7581;55.821127;-4.277325823;"LGS";"LANGSIDE GLASGOW";"Langside Rail Station";"LNSD"
9418;54.69436344;-2.663689003;"LGW";"LANGWATHBY";"Langwathby Rail Station";"LWBY"
28003;53.23185821;-1.209341925;"LAG";"LANGWITH-WHALEY-THORNS";"Langwith - Whaley Thorns Rail Station";"LGWITH"
83235;50.85699291;-3.810659921;"LAP";"LAPFORD";"Lapford Rail Station";"LAPFORD"
66434;52.34226464;-1.725681735;"LPW";"LAPWORTH";"Lapworth Rail Station";"LAPWRTH"
8221;55.79273714;-4.867177276;"LAR";"LARGS";"Largs Rail Station";"LARGS"
7496;55.7385911;-3.975499568;"LRH";"LARKHALL";"Larkhall Rail Station";"LARKHAL"
3001;56.83633402;-2.465931676;"LAU";"LAURENCEKIRK";"Laurencekirk Rail Station";"LRNCKRK"
81422;51.45800825;-2.564430647;"LWH";"LAWRENCE HILL";"Lawrence Hill Rail Station";"LAWRNCH"
30027;53.83528081;-3.029985432;"LAY";"LAYTON (LANCS)";"Layton (Lancs) Rail Station";"LAYTON"
9416;54.75044239;-2.703213416;"LZB";"LAZONBY";"Lazonby & Kirkoswald Rail Station";"LAZKRKO"
35447;53.42682405;-2.724976596;"LEG";"LEA GREEN";"Lea Green Rail Station";"LEGR"
65610;52.4806558;-1.786005346;"LEH";"LEA HALL";"Lea Hall Rail Station";"LEAHALL"
62211;51.90516578;-0.458476583;"LEA";"LEAGRAVE";"Leagrave Rail Station";"LEAGRVE"
15516;54.46060428;-0.825730865;"LHM";"LEALHOLM";"Lealholm Rail Station";"LEALHLM"
69300;52.28450356;-1.536198948;"LMS";"LEAMINGTON SPA";"Leamington Spa Rail Station";"LMNGTNS"
38009;53.40806167;-3.099591698;"LSW";"LEASOWE";"Leasowe Rail Station";"LEASOWE"
87685;51.29881446;-0.333208683;"LHD";"LEATHERHEAD";"Leatherhead Rail Station";"LETHRHD"
67219;52.04525835;-2.425858124;"LED";"LEDBURY";"Ledbury Rail Station";"LDBURY"
88453;51.44975325;0.013518863;"LEE";"LEE";"Lee Rail Station";"LEEE"
17132;53.79564092;-1.548029825;"LDS";"LEEDS";"Leeds Rail Station";"LEEDS"
59241;52.63144173;-1.12526743;"LEI";"LEICESTER";"Leicester Rail Station";"LESTER"
87739;51.19389677;0.210521999;"LIH";"LEIGH";"Leigh (Kent) Rail Station";"LEIGHK"
51013;51.54127525;0.640439672;"LES";"LEIGH-ON-SEA";"Leigh-on-Sea Rail Station";"LHONSEA"
70321;51.91631381;-0.676982206;"LBZ";"LEIGHTON BUZZARD";"Leighton Buzzard Rail Station";"LTNBZRD"
85715;50.18411324;-5.436598227;"LEL";"LELANT";"Lelant Rail Station";"LELANT"
85716;50.17876549;-5.440977503;"LTS";"LELANT SALTINGS";"Lelant Saltings Rail Station";"LELANTS"
89407;51.23448397;0.707789611;"LEN";"LENHAM";"Lenham Rail Station";"LENHAM"
6454;55.92131198;-4.153877703;"LNZ";"LENZIE";"Lenzie Rail Station";"LENZIE"
76373;52.22569164;-2.730340642;"LEO";"LEOMINSTER SIGNAL BOX";"Leominster Rail Station";"LEOMNST"
53104;51.97997099;-0.229237077;"LET";"LETCHWORTH";"Letchworth Rail Station";"LTCE"
3203;56.37509254;-2.893716131;"LEU";"LEUCHARS";"Leuchars Rail Station";"LEUCHRS"
32516;53.4441776;-2.192668067;"LVM";"LEVENSHULME";"Levenshulme Rail Station";"LVHM"
